min_temp,max_temp,rainfall,evaporation,sunshine,wind_gust_dir,wind_gust_speed,temp_9am,humidity_9am,cloud_9am,wind_dir_9am,wind_speed_9am,pressure_9am,temp_3pm,humidity_3pm,cloud_3pm,wind_dir_3pm,wind_speed_3pm,pressure_3pm,date,location
7.7,16.4,2.2,-1,-1,WNW,17,11.2,100,8,SSW,9,1027.3,16.0,76,8,Calm,-1,1023.4,2023-06-07,Canberra
8.2,13.6,1.6,-1,-1,NNW,57,12.5,94,8,N,22,1016.8,13.0,62,8,WNW,24,1012.8,2023-06-08,Canberra
7.0,13.7,7.4,-1,-1,W,59,10.5,73,6,NNW,35,1014.9,13.3,47,6,NW,17,1015.9,2023-06-09,Canberra
-2.7,13.5,0,-1,-1,N,30,3.0,94,-1,SE,6,1025.0,12.7,55,-1,NNW,19,1022.4,2023-06-10,Canberra
-3.5,15.2,0,-1,-1,ESE,17,1.8,97,-1,Calm,-1,1027.2,14.9,43,-1,NNE,7,1023.1,2023-06-11,Canberra
-2.1,11.3,0,-1,-1,NNW,31,1.9,100,6,Calm,-1,1022.8,10.1,70,8,NNW,19,1019.4,2023-06-12,Canberra
1.8,15.5,1.0,-1,-1,W,74,9.9,94,8,NW,22,1014.9,11.2,83,8,NW,26,1011.3,2023-06-13,Canberra
6.1,11.5,4.2,-1,-1,WNW,52,7.7,76,8,WNW,15,1014.1,10.5,60,-1,WNW,28,1014.6,2023-06-14,Canberra
2.9,13.4,0,-1,-1,WNW,39,8.3,77,-1,NNW,9,1019.1,11.6,59,5,WNW,28,1017.4,2023-06-15,Canberra
-0.4,14.5,0.2,-1,-1,NW,31,4.0,100,8,SSW,2,1024.1,14.0,56,-1,NW,22,1021.4,2023-06-16,Canberra
-3.0,14.1,0,-1,-1,NW,43,2.9,99,-1,Calm,-1,1022.8,13.0,49,-1,NW,28,1018.2,2023-06-17,Canberra
-1.0,11.1,0,-1,-1,W,50,7.5,78,-1,NW,20,1015.2,9.1,55,-1,NW,17,1015.2,2023-06-18,Canberra
2.8,10.2,0,-1,-1,NNW,56,6.1,81,3,NNW,24,1015.6,8.3,71,6,NW,31,1011.3,2023-06-19,Canberra
-5.6,9.7,4.6,-1,-1,NNW,28,1.3,95,-1,NE,2,1022.3,7.9,64,-1,N,22,1021.4,2023-06-20,Canberra
-7.2,12.5,0.2,-1,-1,SE,15,0.4,98,-1,Calm,-1,1025.8,11.9,50,-1,W,7,1022.3,2023-06-21,Canberra
-0.1,9.1,0,-1,-1,NNW,17,3.6,99,8,Calm,-1,1020.6,9.0,64,8,W,7,1015.8,2023-06-22,Canberra
3.6,11.1,8.8,-1,-1,NNW,56,8.0,88,6,NNW,37,1008.3,9.4,63,8,NW,31,1007.6,2023-06-23,Canberra
6.7,12.5,0.4,-1,-1,NW,50,9.5,75,7,NW,28,1014.7,11.9,53,1,NW,26,1011.7,2023-06-24,Canberra
5.4,12.3,0.2,-1,-1,NW,61,7.9,69,-1,N,28,1013.5,11.1,42,-1,NW,37,1011.5,2023-06-25,Canberra
4.1,11.3,0,-1,-1,WNW,61,6.6,82,5,NNW,30,1015.6,10.3,65,-1,WNW,44,1014.7,2023-06-26,Canberra
0.3,11.1,0,-1,-1,NW,39,3.9,94,8,SSE,9,1023.2,10.5,54,7,WNW,28,1020.4,2023-06-27,Canberra
3.9,7.7,0.2,-1,-1,NNW,28,6.9,96,8,WNW,9,1018.4,7.3,99,8,NW,13,1014.4,2023-06-28,Canberra
-3.3,10.0,8.0,-1,-1,WNW,43,-0.4,99,7,Calm,-1,1018.9,9.0,64,-1,N,30,1016.5,2023-06-29,Canberra
-0.5,12.8,0,-1,-1,NW,54,7.0,81,-1,NW,30,1019.5,11.0,67,-1,NW,33,1018.0,2023-06-30,Canberra
10.3,19.1,0,-1,-1,W,48,15.7,58,-1,NW,15,1016.6,18.4,51,-1,NW,15,1018.1,2023-06-01,Tuggeranong
3.7,17.4,0,-1,-1,N,22,7.7,99,-1,Calm,-1,1026.2,16.6,60,-1,NNW,9,1023.5,2023-06-02,Tuggeranong
7.7,18.6,0,-1,-1,SSW,24,11.3,89,-1,NW,6,1027.5,14.3,85,-1,N,2,1026.1,2023-06-03,Tuggeranong
7.1,14.0,1.6,-1,-1,E,28,10.8,84,-1,WSW,6,1035.5,12.9,68,-1,E,15,1033.0,2023-06-04,Tuggeranong
7.9,-1,0,-1,-1,-1,-1,9.9,75,-1,ESE,9,1033.3,12.2,70,-1,E,7,1028.9,2023-06-05,Tuggeranong
7.7,12.8,-1,-1,-1,ESE,11,9.5,100,-1,Calm,-1,1030.3,12.4,82,-1,WSW,2,1027.0,2023-06-06,Tuggeranong
9.4,17.6,0.4,-1,-1,N,24,11.3,100,-1,Calm,-1,1027.3,16.3,71,-1,N,13,1023.1,2023-06-07,Tuggeranong
9.7,14.1,1.2,-1,-1,NW,39,12.0,100,-1,N,6,1016.4,13.7,55,-1,NW,17,1012.1,2023-06-08,Tuggeranong
8.8,14.5,9.0,-1,-1,NW,50,11.6,66,-1,NW,26,1014.3,11.6,49,-1,WNW,20,1015.0,2023-06-09,Tuggeranong
-2.3,14.0,0,-1,-1,NNE,24,3.3,84,-1,Calm,-1,1024.7,13.4,53,-1,NNE,13,1021.9,2023-06-10,Tuggeranong
-3.2,15.2,0,-1,-1,WNW,15,2.6,91,-1,Calm,-1,1026.8,15.1,46,-1,WNW,6,1022.7,2023-06-11,Tuggeranong
-2.1,11.0,0,-1,-1,N,26,1.5,99,-1,Calm,-1,1022.6,9.9,73,-1,NNW,7,1019.1,2023-06-12,Tuggeranong
1.5,13.9,0,-1,-1,W,46,7.9,100,-1,Calm,-1,1014.6,10.8,82,-1,NNW,13,1010.8,2023-06-13,Tuggeranong
6.5,12.3,0,-1,-1,W,46,8.3,67,-1,WNW,19,1013.0,10.9,57,-1,NW,17,1014.1,2023-06-14,Tuggeranong
-2.2,13.6,0,-1,-1,NW,30,4.8,85,-1,Calm,-1,1018.8,11.8,57,-1,WNW,17,1016.9,2023-06-15,Tuggeranong
-1.4,14.5,0,-1,-1,N,26,3.9,100,-1,Calm,-1,1023.6,13.8,55,-1,NNW,13,1020.8,2023-06-16,Tuggeranong
-3.2,14.2,0,-1,-1,WNW,37,0.2,99,-1,Calm,-1,1022.5,13.1,47,-1,NW,17,1017.7,2023-06-17,Tuggeranong
-0.6,12.0,0,-1,-1,WSW,37,6.6,81,-1,ENE,2,1014.7,9.6,52,-1,NW,20,1014.5,2023-06-18,Tuggeranong
3.5,9.0,0,-1,-1,NW,46,7.2,69,-1,NW,17,1014.6,7.4,79,-1,NNW,17,1010.8,2023-06-19,Tuggeranong
-4.8,9.7,0,-1,-1,N,20,-0.4,91,-1,Calm,-1,1022.2,8.8,63,-1,NNW,11,1021.0,2023-06-20,Tuggeranong
-6.2,12.3,0,-1,-1,WNW,13,0.5,91,-1,Calm,-1,1025.5,11.8,49,-1,NNE,7,1022.1,2023-06-21,Tuggeranong
0.3,9.5,0,-1,-1,NNW,26,3.1,99,-1,Calm,-1,1020.5,9.4,59,-1,W,2,1015.4,2023-06-22,Tuggeranong
3.1,10.1,0,-1,-1,NW,43,8.2,91,-1,NNW,13,1007.8,8.9,63,-1,NW,19,1007.2,2023-06-23,Tuggeranong
6.4,12.5,0,-1,-1,WNW,43,9.4,74,-1,NE,15,1014.1,11.8,50,-1,NW,22,1011.2,2023-06-24,Tuggeranong
1.6,11.9,0,-1,-1,NW,56,8.7,58,-1,NW,17,1012.8,10.9,45,-1,NW,20,1011.5,2023-06-25,Tuggeranong
4.6,11.4,0,-1,-1,WNW,56,6.4,86,-1,NNW,15,1014.9,10.5,62,-1,WNW,26,1014.2,2023-06-26,Tuggeranong
-1.3,11.4,0,-1,-1,NW,30,2.2,99,-1,Calm,-1,1023.0,10.6,52,-1,NW,20,1020.0,2023-06-27,Tuggeranong
2.2,7.2,0,-1,-1,NNW,20,5.5,89,-1,Calm,-1,1018.3,7.0,99,-1,Calm,-1,1014.3,2023-06-28,Tuggeranong
-1.2,11.1,0,-1,-1,NW,35,-0.1,100,-1,Calm,-1,1018.3,10.6,53,-1,NNW,15,1015.6,2023-06-29,Tuggeranong
-0.1,14.7,0,-1,-1,NW,39,8.1,69,-1,NW,15,1018.8,13.1,55,-1,NNW,15,1017.1,2023-06-30,Tuggeranong
2.3,6.3,0.6,-1,-1,WSW,91,4.4,99,-1,WSW,24,-1,5.7,92,-1,WSW,22,-1,2023-06-01,Mount Ginini
2.7,8.9,0,-1,-1,WSW,39,4.1,99,-1,W,17,-1,6.0,90,-1,NW,15,-1,2023-06-02,Mount Ginini
3.5,8.7,0,-1,-1,W,33,6.0,89,-1,SW,7,-1,7.4,94,-1,WSW,7,-1,2023-06-03,Mount Ginini
3.2,4.6,1.8,-1,-1,E,50,3.6,99,-1,E,13,-1,3.6,99,-1,E,17,-1,2023-06-04,Mount Ginini
0.2,6.0,0,-1,-1,E,52,0.8,99,-1,ENE,19,-1,2.8,99,-1,E,13,-1,2023-06-05,Mount Ginini
0.8,6.9,0.6,-1,-1,N,37,5.7,99,-1,N,13,-1,6.0,99,-1,NNW,11,-1,2023-06-06,Mount Ginini
5.2,7.9,3.6,-1,-1,N,54,6.7,99,-1,NNW,13,-1,7.2,99,-1,NW,15,-1,2023-06-07,Mount Ginini
5.8,5.9,13.0,-1,-1,SW,67,5.8,99,-1,NNW,24,-1,1.7,99,-1,WSW,30,-1,2023-06-08,Mount Ginini
-0.5,1.8,15.6,-1,-1,SW,85,1.3,99,-1,WSW,33,-1,0.4,96,-1,SW,28,-1,2023-06-09,Mount Ginini
-2.9,5.1,0.2,-1,-1,SW,41,-1.5,98,-1,SW,22,-1,2.5,86,-1,WSW,19,-1,2023-06-10,Mount Ginini
-1.6,7.2,0,-1,-1,NNE,26,3.7,60,-1,ENE,11,-1,5.5,69,-1,ENE,6,-1,2023-06-11,Mount Ginini
0.0,3.0,0,-1,-1,NW,43,1.2,98,-1,NW,20,-1,1.9,87,-1,NW,19,-1,2023-06-12,Mount Ginini
0.2,3.0,0.2,-1,-1,WSW,78,2.4,99,-1,NW,20,-1,0.5,99,-1,WNW,28,-1,2023-06-13,Mount Ginini
-1.9,-0.6,12.8,-1,-1,SW,56,-1.4,98,-1,SW,17,-1,-1.1,98,-1,SW,17,-1,2023-06-14,Mount Ginini
-3.1,0.7,3.2,-1,-1,SW,52,-0.8,98,-1,WSW,13,-1,0.2,99,-1,SW,19,-1,2023-06-15,Mount Ginini
-0.8,3.3,0,-1,-1,SW,41,0.5,99,-1,SW,15,-1,2.8,84,-1,W,17,-1,2023-06-16,Mount Ginini
-1.1,2.5,0,-1,-1,NW,54,0.0,99,-1,W,17,-1,1.1,89,-1,WNW,20,-1,2023-06-17,Mount Ginini
-1.6,-1.0,0,-1,-1,WNW,50,-1.2,98,-1,W,19,-1,-1.7,98,-1,WSW,17,-1,2023-06-18,Mount Ginini
-3.4,-1.5,1.6,-1,-1,WSW,50,-2.9,96,-1,WSW,22,-1,-2.0,97,-1,W,11,-1,2023-06-19,Mount Ginini
-6.5,3.6,9.2,-1,-1,SSW,33,-4.9,93,-1,SSW,11,-1,-1.8,91,-1,SW,6,-1,2023-06-20,Mount Ginini
-5.0,6.6,3.0,-1,-1,NNE,33,3.6,38,-1,WNW,2,-1,5.9,38,-1,NNW,6,-1,2023-06-21,Mount Ginini
-0.6,2.5,0,-1,-1,NNW,43,0.7,63,-1,NNE,11,-1,0.1,71,-1,N,15,-1,2023-06-22,Mount Ginini
-1.9,0.0,24.4,-1,-1,W,61,-1.4,98,-1,W,22,-1,-1.7,97,-1,NW,28,-1,2023-06-23,Mount Ginini
-2.1,0.0,14.4,-1,-1,WNW,59,-0.5,99,-1,W,13,-1,-0.2,98,-1,WNW,24,-1,2023-06-24,Mount Ginini
-3.4,-0.4,3.8,-1,-1,WNW,50,-2.4,95,-1,W,20,-1,-1.4,92,-1,WNW,17,-1,2023-06-25,Mount Ginini
-2.7,-0.5,14.8,-1,-1,W,57,-2.0,97,-1,W,15,-1,-0.9,98,-1,W,26,-1,2023-06-26,Mount Ginini
-3.0,-0.1,7.8,-1,-1,WSW,43,-1.5,98,-1,W,19,-1,-1.4,97,-1,WSW,17,-1,2023-06-27,Mount Ginini
-1.9,-0.2,3.4,-1,-1,WSW,35,-0.8,98,-1,WSW,13,-1,-1.2,98,-1,WSW,15,-1,2023-06-28,Mount Ginini
-4.8,-0.5,5.4,-1,-1,WSW,63,-4.1,95,-1,WSW,15,-1,-1.7,96,-1,W,15,-1,2023-06-29,Mount Ginini
-4.5,1.5,1.4,-1,-1,WSW,80,-1.2,98,-1,WSW,17,-1,0.9,98,-1,WSW,24,-1,2023-06-30,Mount Ginini
4.6,13.9,0,-1,-1,NNW,37,8.1,86,2,NW,15,1021.6,13.2,46,-1,W,13,1021.4,2023-07-01,Canberra
-4.1,15.7,0,-1,-1,SSW,17,2.1,99,-1,Calm,-1,1034.2,15.6,37,-1,SSW,7,1030.3,2023-07-02,Canberra
-3.3,13.4,0.2,-1,-1,SE,15,3.0,92,-1,N,7,1033.9,13.1,57,4,NNE,6,1028.0,2023-07-03,Canberra
3.0,12.0,0,-1,-1,N,15,7.4,98,8,Calm,-1,1021.9,11.5,96,8,N,9,1016.1,2023-07-04,Canberra
7.4,15.0,2.8,-1,-1,NW,41,11.4,96,4,NW,19,1013.7,14.1,69,-1,NW,22,1013.1,2023-07-05,Canberra
-0.6,12.4,0.2,-1,-1,N,46,2.5,100,8,N,13,1016.0,10.9,61,2,NW,31,1011.4,2023-07-06,Canberra
2.5,11.8,0.2,-1,-1,NW,50,7.2,90,8,NNW,22,1012.3,10.0,74,1,NW,31,1013.0,2023-07-07,Canberra
5.6,9.9,0,-1,-1,NW,61,7.9,76,7,NNW,30,1015.1,7.6,86,7,NNW,28,1012.5,2023-07-08,Canberra
6.2,11.8,4.4,-1,-1,NW,50,7.9,84,-1,NNW,28,1017.4,11.2,72,-1,WNW,33,1017.4,2023-07-09,Canberra
6.5,12.2,0,-1,-1,WNW,44,9.1,81,8,NNW,13,1024.4,11.0,61,-1,WNW,30,1023.3,2023-07-10,Canberra
-2.0,16.0,0,-1,-1,NW,44,3.5,93,-1,S,6,1028.3,15.1,51,-1,NW,26,1026.2,2023-07-11,Canberra
-2.4,15.1,0,-1,-1,N,33,5.3,90,7,Calm,-1,1032.6,13.8,51,-1,NW,22,1028.8,2023-07-12,Canberra
-1.4,14.7,0.2,-1,-1,NNW,30,3.9,100,8,NE,6,1030.7,14.0,52,-1,NNW,20,1027.4,2023-07-13,Canberra
0.2,15.5,0,-1,-1,WNW,48,6.7,97,-1,Calm,-1,1027.2,14.5,47,-1,NW,31,1023.4,2023-07-14,Canberra
6.6,17.9,0,-1,-1,NW,57,12.3,69,-1,NNW,35,1021.1,16.6,43,1,NW,24,1020.2,2023-07-15,Canberra
-1.7,16.3,0,-1,-1,N,19,4.1,93,-1,Calm,-1,1030.0,15.6,50,1,N,11,1028.3,2023-07-16,Canberra
-2.9,16.6,0,-1,-1,NNW,22,2.4,99,8,Calm,-1,1032.9,16.3,43,-1,NNW,13,1028.5,2023-07-17,Canberra
-1.7,15.2,0,-1,-1,WNW,50,3.1,99,8,SE,6,1025.4,13.0,49,1,WNW,30,1020.5,2023-07-18,Canberra
-5.3,12.3,0.8,-1,-1,NW,22,0.3,99,4,NNW,9,1025.8,11.5,44,-1,NW,15,1023.3,2023-07-19,Canberra
-5.9,12.0,0,-1,-1,NNW,50,-0.6,99,7,SSE,2,1021.5,11.2,45,1,N,24,1015.7,2023-07-20,Canberra
-0.6,14.3,0,-1,-1,NW,33,9.0,73,-1,WNW,11,1018.8,13.6,39,1,WNW,13,1017.9,2023-07-21,Canberra
-5.4,12.9,0,-1,-1,N,28,1.1,82,-1,WNW,2,1025.0,12.6,40,-1,NNW,15,1021.7,2023-07-22,Canberra
-5.4,14.4,0,-1,-1,WSW,20,2.3,92,-1,Calm,-1,1025.9,13.5,43,-1,S,6,1024.3,2023-07-23,Canberra
-5.0,14.9,0.2,-1,-1,NW,24,2.3,88,-1,N,4,1031.6,14.6,45,-1,NNW,9,1029.9,2023-07-24,Canberra
-4.0,16.6,0,-1,-1,WSW,17,2.7,96,-1,N,7,1037.8,16.3,27,-1,N,9,1035.7,2023-07-25,Canberra
-5.3,16.4,0.2,-1,-1,NW,30,0.1,99,8,Calm,-1,1038.0,15.9,40,-1,N,19,1033.0,2023-07-26,Canberra
-5.9,15.5,0,-1,-1,NNW,31,1.3,99,-1,NE,2,1033.4,15.1,46,-1,NNW,24,1027.8,2023-07-27,Canberra
1.2,14.1,0,-1,-1,NW,44,12.1,67,7,NNW,28,1023.7,11.0,87,8,NNW,28,1022.0,2023-07-28,Canberra
1.8,18.1,0.8,-1,-1,NW,37,8.5,100,4,SW,6,1024.8,16.6,64,3,NNW,28,1021.8,2023-07-29,Canberra
4.7,17.1,0,-1,-1,NNW,50,12.1,82,-1,N,19,1022.7,16.0,36,-1,NW,28,1019.7,2023-07-30,Canberra
5.3,14.9,0,-1,-1,NNW,50,10.5,71,-1,NE,17,1025.3,12.9,58,-1,NNW,41,1023.3,2023-07-31,Canberra
-2.9,14.2,0,-1,-1,W,26,8.8,83,-1,N,9,1021.3,13.6,42,-1,S,7,1021.1,2023-07-01,Tuggeranong
-3.6,15.4,0,-1,-1,S,20,4.4,83,-1,NNW,7,1033.8,15.3,40,-1,S,11,1030.1,2023-07-02,Tuggeranong
-3.1,13.2,0,-1,-1,N,13,2.7,91,-1,Calm,-1,1033.7,12.1,64,-1,NNW,6,1027.9,2023-07-03,Tuggeranong
2.7,12.4,0,-1,-1,N,11,7.1,95,-1,Calm,-1,1021.7,11.3,91,-1,N,7,1015.8,2023-07-04,Tuggeranong
7.1,15.9,4.0,-1,-1,NW,35,11.9,99,-1,NW,9,1013.2,14.3,61,-1,NW,17,1012.5,2023-07-05,Tuggeranong
0.6,13.0,0,-1,-1,NW,35,4.8,86,-1,WSW,4,1015.5,11.5,53,-1,NW,24,1010.8,2023-07-06,Tuggeranong
4.7,12.2,0,-1,-1,NW,39,7.9,79,-1,N,20,1011.4,10.5,68,-1,NW,13,1012.5,2023-07-07,Tuggeranong
6.2,10.4,0.2,-1,-1,WNW,56,9.2,65,-1,NNW,17,1014.1,9.1,70,-1,NW,17,1011.8,2023-07-08,Tuggeranong
5.8,13.1,5.0,-1,-1,NNW,46,8.9,73,-1,NNW,15,1016.7,12.5,59,-1,WNW,22,1016.7,2023-07-09,Tuggeranong
2.6,12.7,0,-1,-1,WNW,33,8.9,78,-1,NNE,11,1023.6,11.4,56,-1,NW,20,1022.6,2023-07-10,Tuggeranong
-2.8,16.3,0,-1,-1,W,28,3.1,90,-1,Calm,-1,1028.0,15.1,47,-1,W,19,1025.9,2023-07-11,Tuggeranong
-2.1,15.0,0,-1,-1,N,22,3.7,93,-1,Calm,-1,1032.2,14.3,57,-1,N,15,1028.3,2023-07-12,Tuggeranong
-0.8,14.0,0.2,-1,-1,NNW,20,3.0,100,-1,W,7,1030.4,13.6,59,-1,NNW,11,1027.0,2023-07-13,Tuggeranong
0.9,15.3,0,-1,-1,NW,44,6.2,88,-1,Calm,-1,1026.8,14.5,44,-1,WNW,24,1022.9,2023-07-14,Tuggeranong
6.2,17.6,0,-1,-1,W,48,13.0,66,-1,N,15,1020.5,16.7,41,-1,WNW,17,1019.7,2023-07-15,Tuggeranong
-2.0,16.1,0,-1,-1,NNE,19,4.1,85,-1,WNW,4,1029.7,15.4,52,-1,N,13,1027.8,2023-07-16,Tuggeranong
-3.2,16.2,0,-1,-1,NW,20,2.6,96,-1,Calm,-1,1032.6,15.5,54,-1,N,15,1028.0,2023-07-17,Tuggeranong
-1.5,15.1,0,-1,-1,WNW,44,3.9,100,-1,Calm,-1,1025.0,12.9,50,-1,WNW,22,1020.0,2023-07-18,Tuggeranong
-5.2,12.4,0,-1,-1,WNW,19,1.4,85,-1,Calm,-1,1025.6,11.5,43,-1,NNW,9,1022.8,2023-07-19,Tuggeranong
-5.3,12.7,0,-1,-1,N,31,-1.3,95,-1,Calm,-1,1021.3,11.9,46,-1,NNE,15,1015.0,2023-07-20,Tuggeranong
-1.3,15.0,0,-1,-1,S,35,9.9,58,-1,WNW,9,1018.5,12.9,36,-1,N,9,1017.3,2023-07-21,Tuggeranong
-4.7,13.3,0,-1,-1,N,24,1.6,82,-1,W,2,1024.8,12.6,41,-1,N,15,1021.2,2023-07-22,Tuggeranong
-4.4,14.0,0,-1,-1,SSE,31,2.8,88,-1,NW,7,1025.5,13.4,41,-1,SE,7,1024.1,2023-07-23,Tuggeranong
-4.7,15.0,0,-1,-1,N,15,2.1,87,-1,Calm,-1,1031.4,14.6,46,-1,NNW,6,1029.5,2023-07-24,Tuggeranong
-4.4,16.9,0,-1,-1,N,17,4.5,85,-1,Calm,-1,1037.5,16.2,30,-1,N,9,1035.3,2023-07-25,Tuggeranong
-5.4,16.5,0,-1,-1,N,20,1.6,86,-1,NNE,4,1037.5,16.2,42,-1,NNE,11,1032.4,2023-07-26,Tuggeranong
-5.3,15.8,0,-1,-1,NNE,28,1.7,87,-1,Calm,-1,1033.2,15.4,47,-1,N,15,1027.2,2023-07-27,Tuggeranong
1.6,13.8,0,-1,-1,NW,37,12.9,63,-1,NW,19,1022.9,10.8,83,-1,N,17,1021.6,2023-07-28,Tuggeranong
7.0,17.2,0.6,-1,-1,NW,30,8.0,100,-1,NW,6,1024.6,15.2,76,-1,W,6,1021.3,2023-07-29,Tuggeranong
3.0,17.4,0.6,-1,-1,NW,43,12.1,70,-1,N,15,1021.8,16.0,40,-1,WNW,24,1018.8,2023-07-30,Tuggeranong
4.1,16.7,0,-1,-1,NW,37,11.3,65,-1,NNE,11,1024.7,14.8,44,-1,NNW,20,1022.5,2023-07-31,Tuggeranong
-2.2,4.1,0.2,-1,-1,WSW,54,-1.0,99,-1,WSW,9,-1,0.3,97,-1,SW,17,-1,2023-07-01,Mount Ginini
-1.9,7.4,0,-1,-1,ESE,31,3.8,31,-1,SSE,6,-1,7.2,39,-1,S,7,-1,2023-07-02,Mount Ginini
2.1,6.5,0,-1,-1,NE,33,4.3,63,-1,ENE,15,-1,5.3,81,-1,ESE,2,-1,2023-07-03,Mount Ginini
1.2,3.8,0.4,-1,-1,NNE,33,1.4,99,-1,N,9,-1,3.0,99,-1,N,9,-1,2023-07-04,Mount Ginini
1.4,3.9,6.4,-1,-1,NW,37,3.5,99,-1,W,11,-1,2.4,99,-1,WNW,17,-1,2023-07-05,Mount Ginini
-3.5,0.9,0.4,-1,-1,WNW,43,-2.2,94,-1,WSW,19,-1,-0.6,96,-1,WNW,17,-1,2023-07-06,Mount Ginini
-2.2,-0.1,4.0,-1,-1,W,50,-1.3,98,-1,W,9,-1,-0.5,98,-1,W,19,-1,2023-07-07,Mount Ginini
-2.9,-0.1,3.8,-1,-1,W,74,-1.5,98,-1,NW,20,-1,-1.6,97,-1,WNW,19,-1,2023-07-08,Mount Ginini
-2.5,0.9,24.6,-1,-1,W,72,-0.1,99,-1,Calm,-1,-1,0.6,99,-1,WSW,26,-1,2023-07-09,Mount Ginini
-0.5,0.8,4.2,-1,-1,WSW,50,-0.3,99,-1,WSW,9,-1,-0.3,99,-1,WSW,15,-1,2023-07-10,Mount Ginini
-2.2,3.4,0.6,-1,-1,SW,48,0.0,99,-1,SW,20,-1,1.9,99,-1,WSW,20,-1,2023-07-11,Mount Ginini
-0.1,5.2,0.2,-1,-1,WSW,33,3.4,76,-1,NNW,15,-1,5.1,81,-1,W,13,-1,2023-07-12,Mount Ginini
1.5,4.9,0,-1,-1,W,46,2.6,38,-1,W,24,-1,4.7,53,-1,W,17,-1,2023-07-13,Mount Ginini
-0.8,2.9,0,-1,-1,W,69,0.3,89,-1,WNW,24,-1,2.4,81,-1,W,30,-1,2023-07-14,Mount Ginini
0.3,4.6,0,-1,-1,W,72,2.8,90,-1,W,33,-1,4.2,77,-1,W,28,-1,2023-07-15,Mount Ginini
0.7,6.2,0,-1,-1,WSW,28,4.4,58,-1,W,6,-1,5.6,72,-1,WNW,11,-1,2023-07-16,Mount Ginini
1.1,6.6,0,-1,-1,NW,37,3.5,62,-1,W,13,-1,6.3,63,-1,NW,11,-1,2023-07-17,Mount Ginini
0.3,3.5,0,-1,-1,W,72,0.4,99,-1,W,24,-1,1.1,93,-1,W,30,-1,2023-07-18,Mount Ginini
-5.2,6.7,0.2,-1,-1,SSW,67,2.5,16,-1,SSW,26,-1,5.9,41,-1,WNW,6,-1,2023-07-19,Mount Ginini
-1.0,5.0,0,-1,-1,WSW,65,1.9,16,-1,W,19,-1,3.9,19,-1,WNW,24,-1,2023-07-20,Mount Ginini
-2.2,2.2,0.2,-1,-1,WSW,65,-2.0,94,-1,SW,19,-1,1.3,72,-1,SW,17,-1,2023-07-21,Mount Ginini
-3.9,5.8,0,-1,-1,S,37,2.1,34,-1,NNW,7,-1,3.5,62,-1,WNW,9,-1,2023-07-22,Mount Ginini
-2.5,3.6,0,-1,-1,ESE,19,-0.4,88,-1,ESE,9,-1,2.6,73,-1,ESE,6,-1,2023-07-23,Mount Ginini
-2.0,6.9,0,-1,-1,SW,33,-0.3,89,-1,SW,20,-1,6.0,57,-1,SW,7,-1,2023-07-24,Mount Ginini
-0.4,9.2,0,-1,-1,S,28,6.9,19,-1,E,9,-1,8.0,50,-1,WNW,7,-1,2023-07-25,Mount Ginini
1.1,7.5,0,-1,-1,W,37,3.4,38,-1,WSW,15,-1,6.6,36,-1,SW,15,-1,2023-07-26,Mount Ginini
1.5,6.8,0,-1,-1,NW,50,4.6,31,-1,WNW,13,-1,6.0,53,-1,W,11,-1,2023-07-27,Mount Ginini
1.0,3.7,0,-1,-1,NW,61,2.3,99,-1,WNW,28,-1,3.0,99,-1,W,22,-1,2023-07-28,Mount Ginini
1.7,5.4,6.4,-1,-1,WSW,67,3.4,99,-1,WSW,17,-1,4.7,99,-1,WSW,31,-1,2023-07-29,Mount Ginini
1.4,6.2,0,-1,-1,WSW,65,2.2,84,-1,WSW,20,-1,5.0,78,-1,WSW,20,-1,2023-07-30,Mount Ginini
0.5,6.9,0,-1,-1,SW,61,1.4,88,-1,SW,26,-1,4.4,79,-1,W,17,-1,2023-07-31,Mount Ginini
5.0,16.2,0,-1,-1,NNW,33,9.4,71,-1,NNE,20,1029.7,15.5,52,-1,N,19,1028.3,2023-08-01,Canberra
-1.2,16.0,0,-1,-1,W,15,7.3,92,8,Calm,-1,1037.1,15.3,60,4,SE,2,1034.1,2023-08-02,Canberra
-1.4,18.4,0.2,-1,-1,NNW,41,2.6,100,8,SSE,6,1036.2,17.7,51,-1,NNW,28,1032.4,2023-08-03,Canberra
-0.6,18.7,0,-1,-1,NW,50,10.1,99,-1,Calm,-1,1033.8,17.9,48,-1,NW,28,1029.7,2023-08-04,Canberra
7.6,16.7,1.2,-1,-1,N,31,11.0,93,8,N,13,1031.5,15.9,61,2,N,19,1029.5,2023-08-05,Canberra
6.6,14.0,0.6,-1,-1,NE,19,8.2,82,8,ESE,6,1034.7,12.2,59,-1,NE,9,1032.1,2023-08-06,Canberra
0.0,14.8,0.2,-1,-1,SE,24,5.5,84,-1,SE,9,1033.9,12.8,59,1,N,7,1030.7,2023-08-07,Canberra
-0.6,16.1,0,-1,-1,N,19,7.5,88,-1,NE,2,1033.9,15.5,42,-1,NNW,9,1030.6,2023-08-08,Canberra
0.5,16.2,0,-1,-1,NNW,46,7.8,91,8,Calm,-1,1032.4,15.2,49,-1,NNW,30,1027.0,2023-08-09,Canberra
5.1,13.5,0,-1,-1,WNW,61,10.3,65,3,NW,37,1020.3,11.0,54,1,WNW,26,1018.9,2023-08-10,Canberra
