date,min_temp,max_temp,rainfall,wind_gust_dir,wind_gust_speed,cloudiness,humidity,pressure,city_id
2020-02-05,16.34,25.45,0.3,NE,8.7,75.0,50.0,1020.0,1
2020-02-06,19.51,22.78,9.76,ENE,7.2,75.0,69.0,1022.0,1
2020-02-07,18.47,20.0,78.98,E,10.8,90.0,100.0,1020.0,1
2020-02-08,19.12,21.48,41.03,E,12.9,75.0,94.0,1019.0,1
2020-02-09,19.28,20.89,188.28,E,17.0,75.0,94.0,1012.0,1
2020-02-10,20.37,27.88,11.74,E,11.8,40.0,74.0,1009.0,1
2020-02-11,20.01,30.49,28.24,NE,9.8,40.0,61.0,1008.0,1
2020-02-12,21.62,25.6,7.57,ENE,6.2,75.0,78.0,1010.0,1
2020-02-13,21.51,25.07,14.85,E,8.2,75.0,78.0,1011.0,1
2020-02-14,19.23,26.71,2.34,S,7.7,20.0,73.0,1009.0,1
2020-02-15,16.96,27.03,2.13,S,5.1,75.0,65.0,1006.0,1
2020-02-16,19.61,25.71,1.95,S,7.7,20.0,69.0,1014.0,1
2020-02-17,20.12,24.34,2.55,SSE,3.6,75.0,88.0,1014.0,1
2020-02-18,19.87,32.35,0.55,NE,10.3,42.0,58.0,1008.0,1
2020-02-19,19.58,28.23,1.15,WSW,10.8,0.0,34.0,1003.0,1
2020-02-20,15.53,24.57,0.0,SSW,8.7,40.0,64.0,1011.0,1
2020-02-21,18.64,24.72,0.9,SE,7.2,75.0,60.0,1016.0,1
2020-02-22,17.86,22.19,10.41,SSW,8.7,75.0,68.0,1025.0,1
2020-02-23,18.86,24.5,3.45,NE,7.7,75.0,61.0,1024.0,1
2020-02-24,17.95,27.42,0.0,ENE,8.7,20.0,51.0,1021.0,1
2020-02-25,18.25,29.46,0.0,NE,10.8,20.0,51.0,1015.0,1
2020-02-26,19.97,32.06,1.95,SSW,15.9,39.0,38.0,1005.0,1
2020-02-27,19.15,25.48,1.52,S,10.3,75.0,60.0,1011.0,1
2020-02-28,14.94,25.56,0.25,S,8.2,0.0,35.0,1012.0,1
2020-02-29,17.45,26.77,0.0,ENE,8.7,75.0,69.0,1017.0,1
2020-03-01,17.43,30.45,0.0,NE,9.8,20.0,51.0,1013.0,1
2020-03-02,19.34,37.68,0.0,S,13.9,76.0,22.0,1009.0,1
2020-03-03,18.15,20.99,4.94,S,7.2,75.0,73.0,1020.0,1
2020-03-04,18.19,23.62,17.06,NNE,7.7,75.0,88.0,1019.0,1
2020-03-05,21.25,22.16,28.05,NNE,10.8,75.0,94.0,1010.0,1
2020-03-06,20.5,27.25,5.71,S,8.7,75.0,73.0,1008.0,1
2020-03-07,18.29,23.47,6.31,S,10.3,75.0,88.0,1020.0,1
2020-03-08,16.37,21.44,11.35,SSW,7.7,75.0,82.0,1021.0,1
2020-03-09,16.82,21.2,15.21,S,8.2,75.0,82.0,1022.0,1
2020-03-10,15.58,22.89,9.21,SSE,6.2,40.0,68.0,1022.0,1
2020-03-11,14.17,24.1,0.9,S,6.7,40.0,73.0,1023.0,1
2020-03-12,15.13,24.73,2.11,ENE,7.2,20.0,47.0,1025.0,1
2020-03-13,13.39,25.86,0.25,ENE,9.3,20.0,38.0,1019.0,1
2020-03-14,12.67,18.08,11.11,S,15.9,75.0,82.0,1017.0,1
2020-03-15,13.61,19.36,7.9,S,11.3,75.0,77.0,1022.0,1
2020-03-16,15.13,20.62,24.8,S,11.3,75.0,93.0,1025.0,1
2020-03-17,14.9,22.13,2.27,SSW,6.2,75.0,73.0,1028.0,1
2020-03-18,13.1,26.49,0.25,NNE,8.2,20.0,47.0,1026.0,1
2020-03-19,14.98,32.59,0.0,NNE,6.7,32.0,37.0,1021.0,1
2020-03-20,19.02,35.05,0.0,S,12.3,7.0,37.0,1014.0,1
2020-03-21,16.78,24.77,1.8,S,7.7,40.0,69.0,1020.0,1
2020-03-22,16.85,29.19,0.9,SSE,10.8,75.0,50.0,1017.0,1
2020-03-23,17.23,21.32,9.98,S,9.8,40.0,68.0,1025.0,1
2020-03-24,15.4,21.49,4.21,NNE,7.2,75.0,68.0,1023.0,1
2020-03-25,16.33,23.95,8.14,S,8.2,82.0,73.0,1019.0,1
2020-03-26,16.65,20.8,8.02,S,11.8,75.0,77.0,1026.0,1
2020-03-27,15.64,21.82,5.93,ESE,6.7,75.0,56.0,1027.0,1
2020-03-28,13.96,23.36,6.77,E,6.2,40.0,50.0,1025.0,1
2020-03-29,17.07,24.04,7.57,NNE,9.3,75.0,64.0,1020.0,1
2020-03-30,18.3,24.68,2.25,W,7.2,40.0,88.0,1014.0,1
2020-03-31,15.68,26.17,0.0,SE,6.2,20.0,64.0,1016.0,1
2020-04-01,18.78,23.34,1.8,E,8.2,75.0,69.0,1019.0,1
2020-04-02,17.33,23.84,4.31,NNE,7.7,75.0,61.0,1013.0,1
2020-04-03,16.82,25.35,2.43,NNE,6.2,75.0,69.0,1009.0,1
2020-04-04,17.31,25.41,6.57,WNW,14.4,20.0,50.0,998.0,1
2020-04-05,12.7,24.05,0.0,WNW,8.2,1.0,35.0,1013.0,1
2020-04-06,13.05,23.44,1.32,S,8.7,20.0,56.0,1018.0,1
2020-04-07,14.87,20.2,10.16,S,8.2,75.0,72.0,1022.0,1
2020-04-08,14.53,18.47,6.94,S,8.7,75.0,72.0,1022.0,1
2020-04-09,15.43,21.5,1.15,S,7.2,75.0,77.0,1026.0,1
2020-04-10,14.41,21.03,7.25,W,9.8,90.0,93.0,1017.0,1
2020-04-11,12.88,25.37,1.15,WSW,15.4,6.0,41.0,1001.0,1
2020-04-12,10.25,20.85,0.0,WSW,8.7,20.0,42.0,1016.0,1
2020-04-13,9.16,21.28,0.25,ENE,5.7,100.0,46.0,1021.0,1
2020-04-14,11.17,25.32,0.0,ENE,6.7,0.0,44.0,1023.0,1
2020-04-15,13.66,27.9,0.25,NNE,7.2,37.0,44.0,1021.0,1
2020-04-16,17.33,25.69,4.46,NNW,7.7,100.0,42.0,1011.0,1
2020-04-17,15.38,27.05,0.0,W,8.7,24.0,29.0,1010.0,1
2020-04-18,13.67,22.33,0.0,WSW,7.7,0.0,37.0,1012.0,1
2020-04-19,12.8,20.67,2.1,S,6.7,40.0,72.0,1013.0,1
2020-04-20,12.98,19.2,0.76,W,6.2,98.0,68.0,1015.0,1
2020-04-21,13.55,24.29,0.0,NNE,7.2,43.0,38.0,1017.0,1
2020-04-22,13.94,25.16,0.0,WSW,7.2,0.0,36.0,1018.0,1
2020-04-23,12.29,24.17,0.0,NNE,6.7,19.0,33.0,1019.0,1
2020-04-24,16.54,27.34,0.0,W,6.2,0.0,31.0,1016.0,1
2020-04-25,13.28,25.87,0.0,NNE,8.7,0.0,44.0,1020.0,1
2020-04-26,15.11,26.8,0.3,SW,9.3,98.0,32.0,1013.0,1
2020-04-27,15.16,20.61,5.93,SSE,7.2,75.0,77.0,1023.0,1
2020-04-28,17.79,22.12,4.37,NNE,7.7,84.0,66.0,1015.0,1
2020-04-29,16.67,25.47,2.25,NNE,8.7,96.0,64.0,1014.0,1
2020-04-30,10.67,20.51,14.5,NNW,7.2,75.0,93.0,1005.0,1
2020-05-01,9.61,15.92,0.5,NW,13.4,0.0,36.0,1007.0,1
2020-05-02,11.97,17.87,0.0,W,13.4,0.0,39.0,1004.0,1
2020-05-03,10.12,18.23,0.0,W,8.7,20.0,48.0,1017.0,1
2020-05-04,8.71,17.84,3.0,S,8.7,20.0,55.0,1025.0,1
2020-05-05,11.91,19.01,7.4,S,7.7,75.0,77.0,1030.0,1
2020-05-06,10.51,22.08,1.0,NW,5.7,20.0,49.0,1028.0,1
2020-05-07,11.11,22.84,0.0,NW,7.2,100.0,52.0,1021.0,1
2020-05-08,15.59,26.19,0.0,NNW,6.2,0.0,34.0,1017.0,1
2020-05-09,16.41,24.92,1.23,N,9.8,83.0,38.0,1011.0,1
2020-05-10,10.5,17.34,0.0,WSW,10.8,20.0,31.0,1019.0,1
2020-05-11,7.73,18.03,0.0,SSE,6.2,0.0,39.0,1027.0,1
2020-05-12,7.9,19.62,0.0,NNE,7.2,4.0,39.0,1026.0,1
2020-05-13,9.29,18.1,0.0,WSW,5.7,100.0,48.0,1023.0,1
2020-05-14,9.8,16.57,15.39,S,10.8,40.0,77.0,1027.0,1
2020-05-15,9.69,14.83,6.02,S,9.3,75.0,93.0,1029.0,1
2020-05-16,10.8,17.86,3.3,ESE,6.2,20.0,77.0,1031.0,1
2020-05-17,9.94,19.46,5.1,SE,4.6,40.0,68.0,1031.0,1
2020-05-18,11.47,18.78,7.95,ENE,5.1,13.0,75.0,1024.0,1
2020-05-19,13.4,20.56,3.77,NNE,5.1,20.0,56.0,1028.0,1
2020-05-20,12.39,23.13,0.0,NW,7.2,0.0,46.0,1017.0,1
2020-05-21,10.48,16.96,12.33,SW,10.3,75.0,82.0,1012.0,1
2020-05-22,8.65,15.08,10.6,WSW,15.4,75.0,63.0,1010.0,1
2020-05-23,10.94,17.08,6.15,WSW,9.8,75.0,59.0,1007.0,1
2020-05-24,13.43,16.71,5.4,SSW,16.5,75.0,72.0,1011.0,1
2020-05-25,12.85,15.24,28.7,SSW,14.9,75.0,82.0,1017.0,1
2020-05-26,12.93,18.24,11.51,S,12.9,75.0,63.0,1022.0,1
2020-05-27,11.75,18.09,5.51,WSW,5.1,40.0,77.0,1021.0,1
2020-05-28,10.53,20.43,1.42,S,5.1,0.0,52.0,1020.0,1
2020-05-29,11.22,15.35,8.28,SSE,6.7,75.0,93.0,1027.0,1
2020-05-30,10.57,19.05,0.5,NNE,6.7,20.0,63.0,1026.0,1
2020-05-31,12.3,20.39,0.25,NNW,6.7,68.0,63.0,1018.0,1
2020-06-01,10.75,22.09,1.2,W,10.8,27.0,33.0,1007.0,1
2020-06-02,7.79,14.81,4.32,W,8.7,75.0,62.0,1013.0,1
2020-06-03,9.16,17.37,0.9,WSW,10.8,20.0,51.0,1022.0,1
2020-06-04,9.34,15.41,1.8,SSW,8.7,75.0,58.0,1032.0,1
2020-06-05,6.61,17.65,0.0,WNW,4.6,0.0,51.0,1029.0,1
2020-06-06,7.33,17.31,0.25,NW,4.6,20.0,52.0,1024.0,1
2020-06-07,7.73,15.12,10.12,SSE,7.2,75.0,67.0,1023.0,1
2020-06-08,9.06,15.93,10.63,S,9.3,40.0,72.0,1027.0,1
2020-06-09,10.83,17.98,5.16,S,6.7,20.0,82.0,1032.0,1
2020-06-10,13.16,15.64,14.8,NNE,4.6,75.0,88.0,1028.0,1
2020-06-11,13.24,19.25,1.52,S,8.2,0.0,68.0,1023.0,1
2020-06-12,12.16,15.14,11.13,S,7.7,75.0,87.0,1025.0,1
2020-06-13,10.59,18.97,1.26,ENE,4.1,40.0,68.0,1021.0,1
2020-06-14,11.56,20.3,7.29,W,10.3,20.0,64.0,1013.0,1
2020-06-15,7.86,19.31,0.0,W,7.2,1.0,48.0,1022.0,1
2020-06-16,10.44,20.08,0.0,WNW,6.7,0.0,45.0,1023.0,1
2020-06-17,10.92,16.41,10.16,SSE,10.3,75.0,93.0,1032.0,1
2020-06-18,10.78,17.32,3.11,S,5.7,97.0,59.0,1037.0,1
2020-06-19,8.69,18.11,0.0,NNE,6.2,20.0,59.0,1030.0,1
2020-06-20,8.59,19.41,0.5,NNE,6.7,0.0,67.0,1022.0,1
2020-06-21,11.23,17.83,8.53,WSW,7.2,40.0,82.0,1012.0,1
2020-06-22,8.32,15.26,0.25,W,8.2,40.0,58.0,1009.0,1
2020-06-23,7.22,15.57,0.0,W,9.3,20.0,50.0,1012.0,1
2020-06-24,7.87,17.67,1.4,SW,9.8,7.0,48.0,1013.0,1
2020-06-25,9.35,17.79,0.0,WSW,8.2,0.0,51.0,1019.0,1
2020-06-26,8.43,17.07,0.0,W,6.7,20.0,48.0,1023.0,1
2020-06-27,9.62,15.1,9.14,SSE,7.7,75.0,67.0,1027.0,1
2020-06-28,8.88,14.99,8.39,S,8.2,75.0,72.0,1027.0,1
2020-06-29,9.07,15.08,6.03,N,5.7,75.0,87.0,1027.0,1
2020-06-30,7.71,17.3,0.25,NE,4.6,20.0,67.0,1025.0,1
2020-07-01,8.72,20.27,0.0,N,6.2,0.0,45.0,1020.0,1
2020-07-02,12.1,22.22,0.0,NNW,9.8,0.0,40.0,1015.0,1
2020-07-03,10.5,17.25,0.0,SW,7.2,0.0,33.0,1019.0,1
2020-07-04,7.74,15.12,2.34,SSW,8.7,20.0,58.0,1019.0,1
2020-07-05,8.45,17.32,0.16,WSW,9.3,0.0,48.0,1021.0,1
2020-07-06,8.28,17.03,2.7,W,6.7,20.0,51.0,1027.0,1
2020-07-07,10.07,16.01,5.73,SSW,7.2,75.0,55.0,1030.0,1
2020-07-08,10.44,14.52,7.31,SSW,5.1,75.0,82.0,1031.0,1
2020-07-09,8.11,16.99,0.75,ENE,5.1,20.0,59.0,1030.0,1
2020-07-10,10.11,16.66,0.8,WNW,4.02,52.0,67.0,1026.0,1
2020-07-11,11.82,15.4,6.82,NW,3.6,75.0,93.0,1016.0,1
2020-07-12,9.02,16.96,3.0,NNW,8.7,20.0,67.0,1016.0,1
2020-07-13,8.0,15.75,4.55,S,5.7,40.0,67.0,1017.0,1
2020-07-14,10.87,14.65,16.65,S,16.5,75.0,82.0,1016.0,1
2020-07-15,11.19,14.66,3.41,SSW,12.9,75.0,67.0,1017.0,1
2020-07-16,9.56,14.71,5.3,SSW,11.8,75.0,67.0,1016.0,1
2020-07-17,11.05,14.74,1.7,S,10.3,75.0,72.0,1020.0,1
2020-07-18,9.73,16.62,3.2,SW,6.2,75.0,72.0,1021.0,1
2020-07-19,7.27,18.58,0.5,WNW,6.7,0.0,51.0,1016.0,1
2020-07-20,9.48,17.5,0.0,WSW,8.2,0.0,35.0,1018.0,1
2020-07-21,7.64,15.42,0.0,WSW,8.2,20.0,54.0,1027.0,1
2020-07-22,6.85,17.45,0.0,WNW,4.6,20.0,48.0,1027.0,1
2020-07-23,7.11,17.75,0.0,ESE,4.6,20.0,55.0,1025.0,1
2020-07-24,8.05,17.7,0.25,ENE,6.2,20.0,63.0,1027.0,1
2020-07-25,8.77,16.94,5.12,ENE,6.2,75.0,77.0,1025.0,1
2020-07-26,11.96,15.71,49.0,S,21.01,75.0,93.0,1016.0,1
2020-07-27,12.32,16.15,22.27,SSW,13.9,75.0,100.0,998.0,1
2020-07-28,12.56,17.2,18.2,SSW,12.9,75.0,87.0,1008.0,1
2020-07-29,10.61,17.94,2.75,S,7.7,40.0,67.0,1016.0,1
2020-07-30,10.16,17.03,2.78,S,8.7,20.0,67.0,1023.0,1
2020-07-31,8.46,16.13,5.18,SSE,6.2,20.0,59.0,1028.0,1
2020-08-01,6.56,18.22,9.9,NE,6.2,2.0,51.0,1025.0,1
2020-08-02,7.03,18.68,0.5,NE,5.1,57.0,36.0,1024.0,1
2020-08-03,7.0,19.89,0.0,NW,4.6,95.0,51.0,1018.0,1
2020-08-04,9.78,20.22,0.0,SW,10.3,0.0,28.0,1009.0,1
2020-08-05,5.95,16.83,0.0,W,10.3,0.0,28.0,1012.0,1
2020-08-06,6.0,14.93,0.0,W,7.7,0.0,35.0,1018.0,1
2020-08-07,8.9,12.74,19.35,S,7.7,75.0,77.0,1020.0,1
2020-08-08,10.82,15.54,7.65,WNW,7.2,75.0,77.0,1013.0,1
2020-08-09,7.64,13.92,37.2,SSE,13.9,75.0,66.0,1010.0,1
2020-08-10,10.4,14.94,23.55,SSE,15.4,75.0,72.0,1017.0,1
2020-08-11,10.27,16.77,2.35,SW,6.7,75.0,62.0,1020.0,1
2020-08-12,9.87,17.28,3.39,NW,3.6,94.0,63.0,1014.0,1
2020-08-13,10.2,21.73,0.5,W,6.2,0.0,52.0,1013.0,1
2020-08-14,10.34,17.97,4.32,N,4.1,75.0,63.0,1015.0,1
2020-08-15,11.46,18.71,54.63,W,9.8,40.0,52.0,1005.0,1
2020-08-16,12.29,19.23,0.0,W,11.8,52.0,39.0,1005.0,1
2020-08-17,10.3,19.6,0.0,WSW,9.3,0.0,45.0,1008.0,1
2020-08-18,10.31,20.14,0.9,W,8.2,0.0,37.0,1004.0,1
2020-08-19,10.86,20.47,0.9,WNW,12.3,2.0,30.0,994.0,1
2020-08-20,10.96,17.19,0.0,W,11.8,20.0,33.0,1001.0,1
2020-08-21,8.96,17.51,0.0,WNW,11.8,65.0,39.0,1005.0,1
2020-08-22,9.07,14.61,0.9,WSW,12.9,44.0,30.0,1003.0,1
2020-08-23,9.33,16.18,0.0,W,13.4,20.0,33.0,1006.0,1
2020-08-24,8.19,17.42,0.0,W,8.7,0.0,33.0,1019.0,1
2020-08-25,5.98,15.06,0.0,W,6.2,20.0,50.0,1027.0,1
2020-08-26,6.12,17.4,0.0,ENE,6.7,20.0,41.0,1029.0,1
2020-08-27,6.01,20.8,0.0,WNW,6.7,52.0,31.0,1024.0,1
2020-08-28,9.47,17.78,0.0,SW,7.7,20.0,37.0,1025.0,1
2020-08-29,6.87,20.25,0.0,NE,6.7,0.0,28.0,1029.0,1
2020-08-30,8.55,24.91,0.0,NNE,6.2,0.0,32.0,1022.0,1
2020-08-31,13.63,21.27,1.27,SSE,11.8,40.0,35.0,1017.0,1
2020-09-01,10.78,16.58,0.0,ENE,6.7,75.0,51.0,1024.0,1
2020-09-02,8.76,23.4,0.0,NNW,7.7,100.0,51.0,1011.0,1
2020-09-03,16.76,28.97,0.0,NNW,10.3,0.0,25.0,1014.0,1
2020-09-04,15.11,20.61,7.7,NE,4.6,75.0,72.0,1017.0,1
2020-09-05,12.3,20.49,0.82,WSW,6.2,14.0,37.0,1017.0,1
2020-09-06,10.28,18.56,0.0,E,6.2,40.0,52.0,1028.0,1
2020-09-07,10.42,21.33,0.0,NE,9.8,0.0,37.0,1031.0,1
2020-09-08,10.96,23.19,0.0,NNE,9.3,39.0,46.0,1027.0,1
2020-09-09,12.4,16.83,7.9,S,11.3,75.0,93.0,1028.0,1
2020-09-10,12.42,17.03,4.16,SSE,8.2,40.0,48.0,1029.0,1
2020-09-11,12.09,18.73,3.0,NE,8.2,40.0,48.0,1030.0,1
2020-09-12,10.7,21.83,0.0,NNE,8.7,0.0,40.0,1025.0,1
2020-09-13,11.55,24.41,0.9,WSW,8.2,100.0,55.0,1014.0,1
2020-09-14,11.93,20.4,0.0,SSE,6.2,20.0,68.0,1025.0,1
2020-09-15,14.28,21.03,0.0,NNE,9.3,40.0,56.0,1028.0,1
2020-09-16,13.24,26.48,0.0,NNE,9.8,0.0,47.0,1021.0,1
2020-09-17,14.62,31.23,0.0,S,17.0,19.0,25.0,1020.0,1
2020-09-18,14.5,17.02,3.22,S,8.7,75.0,87.0,1031.0,1
2020-09-19,15.03,21.34,3.51,ENE,9.3,75.0,73.0,1025.0,1
2020-09-20,15.44,19.59,7.86,NNE,10.3,75.0,88.0,1014.0,1
2020-09-21,16.0,27.31,3.41,NNE,8.7,0.0,39.0,1009.0,1
2020-09-22,18.64,26.48,0.38,WSW,10.3,0.0,22.0,1009.0,1
2020-09-23,13.43,23.55,0.0,W,8.2,0.0,23.0,1011.0,1
2020-09-24,11.89,21.44,0.0,WSW,9.8,0.0,34.0,1013.0,1
2020-09-25,9.66,22.84,3.38,NW,13.4,47.0,25.0,1003.0,1
2020-09-26,9.33,17.46,0.25,W,13.4,0.0,23.0,1009.0,1
2020-09-27,9.49,17.56,0.0,W,8.7,18.0,44.0,1021.0,1
2020-09-28,8.55,18.5,0.0,NE,7.2,0.0,36.0,1026.0,1
2020-09-29,12.3,18.05,0.0,E,6.2,40.0,51.0,1026.0,1
2020-09-30,10.76,19.71,1.4,NNE,7.2,100.0,45.0,1017.0,1
2020-10-01,13.8,23.3,2.91,SE,7.7,20.0,40.0,1014.0,1
2020-10-02,11.33,24.19,0.5,NNE,8.2,0.0,23.0,1023.0,1
2020-10-03,13.19,27.47,0.0,NE,10.8,0.0,30.0,1025.0,1
2020-10-04,15.13,27.48,0.0,NNE,12.3,0.0,42.0,1020.0,1
2020-10-05,16.9,32.08,0.0,S,12.3,0.0,23.0,1016.0,1
2020-10-06,15.37,18.78,0.0,S,15.4,75.0,82.0,1022.0,1
2020-10-07,16.2,20.18,1.7,NE,6.2,75.0,82.0,1020.0,1
2020-10-08,16.89,26.96,1.84,WNW,8.49,8.0,75.0,1003.0,1
2020-10-09,14.25,22.55,0.0,W,10.8,0.0,32.0,1014.0,1
2020-10-10,12.99,23.91,0.0,W,6.7,0.0,30.0,1018.0,1
2020-10-11,13.38,25.41,0.0,NNE,8.2,0.0,22.0,1020.0,1
2020-10-12,17.04,22.7,0.0,NNE,8.2,48.0,66.0,1022.0,1
2020-10-13,14.53,27.76,0.0,S,11.8,0.0,34.0,1021.0,1
2020-10-14,16.3,20.65,0.0,S,8.2,20.0,68.0,1027.0,1
2020-10-15,14.71,24.39,1.0,NE,10.8,0.0,53.0,1018.0,1
2020-10-16,16.49,19.9,2.4,S,13.9,75.0,82.0,1020.0,1
2020-10-17,15.47,24.61,3.51,NNE,10.3,40.0,64.0,1012.0,1
2020-10-18,15.69,24.81,5.75,SE,9.3,75.0,49.0,1010.0,1
2020-10-19,14.55,18.94,5.96,SSE,8.2,75.0,72.0,1017.0,1
2020-10-20,16.24,19.83,4.99,E,7.7,75.0,82.0,1019.0,1
2020-10-21,14.3,22.16,0.0,NNE,11.8,20.0,56.0,1016.0,1
2020-10-22,15.05,22.62,0.9,NE,8.2,75.0,73.0,1015.0,1
2020-10-23,17.29,24.61,0.0,NE,11.8,40.0,50.0,1012.0,1
2020-10-24,17.55,23.49,16.4,S,12.9,75.0,78.0,1004.0,1
2020-10-25,12.5,16.43,21.46,S,15.9,100.0,90.0,1006.0,1
2020-10-26,13.43,15.1,21.02,SSE,15.4,75.0,93.0,1018.0,1
2020-10-27,13.33,18.34,5.15,S,12.3,75.0,77.0,1020.0,1
2020-10-28,13.42,18.91,2.44,S,7.7,75.0,77.0,1019.0,1
2020-10-29,14.5,20.0,27.23,S,7.7,87.0,90.0,1005.0,1
2020-10-30,12.42,21.18,0.45,ESE,6.2,40.0,68.0,1011.0,1
2020-10-31,14.73,22.72,15.65,SW,11.8,40.0,82.0,1006.0,1
2020-11-01,14.0,18.08,10.85,S,13.4,75.0,88.0,1016.0,1
2020-11-02,14.91,20.48,0.8,S,10.3,75.0,64.0,1027.0,1
2020-11-03,13.14,21.31,0.0,ENE,6.2,20.0,68.0,1026.0,1
2020-11-04,13.27,23.98,6.68,NE,9.8,0.0,41.0,1015.0,1
2020-11-05,12.23,20.25,21.36,S,13.4,75.0,93.0,1011.0,1
2020-11-06,12.5,19.73,5.62,SSW,13.4,40.0,59.0,1018.0,1
2020-11-07,11.71,19.34,0.55,S,11.8,75.0,77.0,1021.0,1
2020-11-08,14.85,18.64,1.15,ESE,8.7,40.0,55.0,1029.0,1
2020-11-09,13.75,20.27,5.7,E,6.7,75.0,68.0,1028.0,1
2020-11-10,12.62,21.38,0.0,ENE,8.7,40.0,49.0,1023.0,1
2020-11-11,13.91,23.64,0.0,NE,9.8,20.0,60.0,1017.0,1
2020-11-12,17.48,30.59,6.68,NNE,11.8,0.0,37.0,1008.0,1
2020-11-13,18.5,28.21,6.18,W,15.9,75.0,45.0,1003.0,1
2020-11-14,16.39,24.69,2.97,ESE,6.7,0.0,53.0,1009.0,1
2020-11-15,15.71,26.52,0.5,ENE,9.3,0.0,51.0,1015.0,1
2020-11-16,18.9,38.19,0.0,WSW,9.8,0.0,45.0,1009.0,1
2020-11-17,16.86,21.61,0.75,S,11.8,75.0,60.0,1020.0,1
2020-11-18,17.03,22.17,2.95,ENE,9.8,75.0,49.0,1024.0,1
2020-11-19,15.17,24.54,0.0,NNE,12.3,75.0,53.0,1022.0,1
2020-11-20,17.95,29.42,0.9,SSW,14.4,0.0,51.0,1016.0,1
2020-11-21,18.33,22.87,2.7,S,9.8,40.0,68.0,1022.0,1
2020-11-22,17.76,26.25,1.91,E,5.7,75.0,61.0,1016.0,1
2020-11-23,19.39,24.57,4.84,SSE,8.7,100.0,81.0,1000.0,1
2020-11-24,17.85,22.23,1.51,S,10.8,100.0,61.0,1011.0,1
2020-11-25,17.2,23.04,3.01,NNE,8.7,75.0,82.0,1014.0,1
2020-11-26,16.79,32.07,0.0,S,11.3,0.0,35.0,1011.0,1
2020-11-27,18.46,24.83,1.02,S,11.3,13.0,72.0,1009.0,1
2020-11-28,20.7,40.16,0.0,NW,10.3,0.0,22.0,1007.0,1
2020-11-29,19.87,39.61,2.35,W,17.5,0.0,13.0,998.0,1
2020-11-30,18.34,22.46,8.36,SSE,9.3,40.0,60.0,1017.0,1
2020-12-01,19.58,27.43,5.18,NE,12.9,40.0,64.0,1011.0,1
2020-12-02,17.51,22.62,2.45,S,12.9,75.0,64.0,1019.0,1
2020-12-03,17.39,20.93,2.05,NNE,7.2,100.0,73.0,1021.0,1
2020-12-04,17.96,29.49,0.25,S,9.3,0.0,50.0,1013.0,1
2020-12-05,19.56,24.13,7.44,S,8.2,75.0,64.0,1010.0,1
2020-12-06,20.34,29.92,9.89,W,8.7,0.0,26.0,1002.0,1
2020-12-07,17.76,29.85,0.0,WNW,10.3,0.0,20.0,1004.0,1
2020-12-08,15.8,20.91,0.0,SW,12.3,0.0,40.0,1013.0,1
2020-12-09,14.04,23.72,0.0,NE,9.8,0.0,33.0,1019.0,1
2020-12-10,16.36,25.21,6.41,S,14.9,20.0,53.0,1018.0,1
2020-12-11,17.3,20.21,3.5,SE,10.8,40.0,49.0,1029.0,1
2020-12-12,15.87,22.74,4.43,ESE,8.7,40.0,31.0,1030.0,1
2020-12-13,15.62,22.95,4.54,E,7.2,63.0,56.0,1025.0,1
2020-12-14,18.34,22.78,6.47,ENE,7.7,75.0,78.0,1021.0,1
2020-12-15,18.52,22.62,14.46,ENE,8.7,75.0,88.0,1016.0,1
2020-12-16,21.28,26.92,16.39,NNE,10.3,75.0,74.0,1011.0,1
2020-12-17,21.15,29.74,10.61,NNE,11.8,40.0,65.0,1006.0,1
2020-12-18,21.27,31.2,4.56,S,11.3,37.0,61.0,1007.0,1
2020-12-19,18.01,20.7,5.62,S,10.3,90.0,77.0,1017.0,1
2020-12-20,17.85,22.15,8.44,S,6.7,75.0,83.0,1013.0,1
2020-12-21,18.07,22.75,15.22,ENE,6.2,75.0,78.0,1011.0,1
2020-12-22,17.47,27.24,7.26,W,10.8,75.0,69.0,1002.0,1
2020-12-23,15.98,23.91,0.0,S,10.8,0.0,53.0,1014.0,1
2020-12-24,17.13,25.67,0.3,NE,9.8,75.0,44.0,1015.0,1
2020-12-25,17.74,21.33,6.01,S,10.3,75.0,77.0,1020.0,1
2020-12-26,17.13,22.88,7.99,NE,9.8,75.0,60.0,1019.0,1
2020-12-27,16.66,28.59,0.74,NNE,11.3,20.0,57.0,1011.0,1
2020-12-28,16.92,28.29,14.03,SSE,12.3,40.0,78.0,1008.0,1
2020-12-29,16.72,19.65,21.58,S,10.3,75.0,82.0,1015.0,1
2020-12-30,18.04,22.26,15.88,SSE,9.8,75.0,60.0,1019.0,1
2020-12-31,18.35,22.53,2.2,SE,7.7,75.0,64.0,1020.0,1
2021-01-01,17.28,20.65,8.4,SSE,8.2,75.0,60.0,1021.0,1
2021-01-02,16.75,21.19,6.68,NE,7.2,75.0,88.0,1016.0,1
2021-01-03,19.24,24.92,5.3,NNE,8.7,75.0,94.0,1009.0,1
2021-01-04,19.5,27.06,13.89,WSW,10.8,75.0,61.0,1005.0,1
2021-01-05,18.83,26.77,9.95,S,8.2,40.0,73.0,1008.0,1
2021-01-06,19.36,22.98,7.6,SSE,11.3,75.0,73.0,1015.0,1
2021-01-07,18.33,21.78,7.65,SSE,9.3,5.0,73.0,1021.0,1
2021-01-08,17.94,21.23,2.65,ESE,10.29,75.0,68.0,1023.0,1
